mac_cnt_1m,mac_cnt_2m,mac_cnt_3m,mac_cnt_d1m,mac_cnt_d2m,mac_cnt_d3m,mac_cnt_p1m,mac_cnt_p2m,mac_cnt_p3m,client_id
4582,,,,0.0,0.0,0.0,,,,132806
41452,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,72772
59137,,,,0.0,0.0,0.0,,,,44899
62677,,,,0.0,0.0,0.0,,,,196472
147698,,,,0.0,0.0,0.0,,,,3740
92565,1.0,3.0,4.0,-0.5,0.0,-0.2,2.0,3.0,5.0,30682
116149,,,,0.0,0.0,0.0,,,,161207
33483,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,96044
41062,,,,0.0,0.0,0.0,,,,119672
104555,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,171707
11308,,,,0.0,0.0,0.0,,,,168715
149042,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,77859
113688,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,12884
151525,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,86009
158367,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,73819
62505,1.0,2.0,3.0,0.0,-0.3333333333333333,-0.25,1.0,3.0,4.0,26060
108111,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,59121
62787,,,,0.0,0.0,0.0,,,,150599
75783,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,152256
69372,2.0,4.0,6.0,0.0,0.0,0.0,2.0,4.0,6.0,84652
150114,2.0,3.0,3.0,1.0,1.0,1.0,1.0,,,64219
27606,,,,0.0,0.0,0.0,,,,92706
36604,,,,0.0,0.0,0.0,,,,144675
118429,,,,0.0,0.0,0.0,,,,49019
71148,,,,0.0,0.0,0.0,,,,147290
16931,,,,0.0,0.0,0.0,,,,80350
157657,,,,0.0,0.0,0.0,,,,82376
3683,1.0,2.0,3.0,0.0,-0.3333333333333333,-0.25,1.0,3.0,4.0,46215
71055,1.0,6.0,7.0,-0.8,2.0,1.3333333333333337,5.0,2.0,3.0,41107
136347,,,,0.0,0.0,0.0,,,,20521
122095,,,,0.0,0.0,0.0,,,,26475
54175,,,,0.0,0.0,0.0,,,,65689
62237,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,95378
84373,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,147895
3994,,,,0.0,0.0,0.0,,,,191699
17368,,,,0.0,0.0,0.0,,,,2645
133530,,,,0.0,0.0,0.0,,,,199612
111049,,,,0.0,0.0,0.0,,,,85882
25766,1.0,3.0,4.0,-0.5,0.0,0.0,2.0,3.0,4.0,19786
84783,,,,0.0,0.0,0.0,,,,76984
47016,2.0,5.0,6.0,-0.3333333333333333,1.5,2.0,3.0,2.0,2.0,25000
60481,,,,0.0,0.0,0.0,,,,169089
90060,,,,0.0,0.0,0.0,,,,100462
201,,,,0.0,0.0,0.0,,,,89645
25754,,,,0.0,0.0,0.0,,,,127278
131964,,,,0.0,0.0,0.0,,,,120336
27069,1.0,2.0,3.0,0.0,0.0,-0.25,1.0,2.0,4.0,101578
150313,,,,0.0,0.0,0.0,,,,191991
18415,,,,0.0,0.0,0.0,,,,153854
83954,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,165752
17613,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,79781
160114,,,,0.0,0.0,0.0,,,,83752
16570,,,,0.0,0.0,0.0,,,,197693
113997,,,,0.0,0.0,0.0,,,,183449
93916,,,,0.0,0.0,0.0,,,,39361
107848,,,,0.0,0.0,0.0,,,,126381
128802,,,,0.0,0.0,0.0,,,,113170
112676,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,60927
157282,,,,0.0,0.0,0.0,,,,50359
28862,3.0,3.0,3.0,1.0,1.0,1.0,,,,119795
95763,,,,0.0,0.0,0.0,,,,119289
100402,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,140467
228,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,141061
128231,,,,0.0,0.0,0.0,,,,102618
87041,2.0,4.0,6.0,0.0,0.0,0.5,2.0,4.0,4.0,78948
98331,,,,0.0,0.0,0.0,,,,141262
126290,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,156045
87963,,,,0.0,0.0,0.0,,,,10794
94025,,,,0.0,0.0,0.0,,,,56109
153798,,,,0.0,0.0,0.0,,,,54892
38188,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,152616
53111,8.0,15.0,22.0,0.1428571428571428,0.1538461538461537,0.375,7.0,13.0,16.0,69581
156652,,,,0.0,0.0,0.0,,,,90679
11016,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,171297
99770,,,,0.0,0.0,0.0,,,,162215
29495,,,,0.0,0.0,0.0,,,,161201
79534,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,2396
156786,,,,0.0,0.0,0.0,,,,4152
87488,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,11473
107945,,,,0.0,0.0,0.0,,,,114035
62906,,,,0.0,0.0,0.0,,,,55712
136256,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,167960
82169,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,105666
126868,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,125566
147326,,,,0.0,0.0,0.0,,,,33044
133429,1.0,2.0,3.0,0.0,0.0,0.5,1.0,2.0,2.0,158751
143497,,,,0.0,0.0,0.0,,,,49496
95865,,,,0.0,0.0,0.0,,,,115588
140981,,,,0.0,0.0,0.0,,,,37843
32406,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,140408
145208,,,,0.0,0.0,0.0,,,,41189
76812,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,118437
134754,,,,0.0,0.0,0.0,,,,121729
26446,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,63645
17436,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,160531
125493,2.0,4.0,6.0,0.0,-0.2,-0.1428571428571429,2.0,5.0,7.0,123704
66245,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,42929
1365,,,,0.0,0.0,0.0,,,,118958
39897,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,163244
138922,,,,0.0,0.0,0.0,,,,197652
148116,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,45715
128412,,,,0.0,0.0,0.0,,,,46396
44499,,,,0.0,0.0,0.0,,,,188206
20892,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,53301
16112,,,,0.0,0.0,0.0,,,,35660
25942,,,,0.0,0.0,0.0,,,,198282
107793,,,,0.0,0.0,0.0,,,,23226
101625,,,,0.0,0.0,0.0,,,,88250
152953,5.0,9.0,14.0,0.25,0.5,3.666666666666667,4.0,6.0,3.0,510
149575,,,,0.0,0.0,0.0,,,,105603
61944,,,,0.0,0.0,0.0,,,,175837
45349,,,,0.0,0.0,0.0,,,,143325
120155,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,154221
157784,,,,0.0,0.0,0.0,,,,95783
86375,,,,0.0,0.0,0.0,,,,69705
15963,,,,0.0,0.0,0.0,,,,68600
1443,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,72100
87751,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,198474
160255,2.0,3.0,5.0,1.0,0.0,0.0,1.0,3.0,5.0,104935
95993,,,,0.0,0.0,0.0,,,,23007
140781,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,91248
157875,,,,0.0,0.0,0.0,,,,145980
79099,,,,0.0,0.0,0.0,,,,32951
101619,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,15820
99384,,,,0.0,0.0,0.0,,,,95272
131138,,1.0,3.0,-1.0,-0.6666666666666667,0.0,1.0,3.0,3.0,1676
102864,,,,0.0,0.0,0.0,,,,134266
21927,2.0,4.0,6.0,0.0,0.0,0.0,2.0,4.0,6.0,21922
102709,,,,0.0,0.0,0.0,,,,189042
23392,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,58206
2912,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,157131
47793,,,,0.0,0.0,0.0,,,,110486
55567,6.0,12.0,18.0,0.0,0.0,0.0,6.0,12.0,18.0,119651
71134,,,,0.0,0.0,0.0,,,,24710
156439,,,,0.0,0.0,0.0,,,,129675
117303,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,138942
25377,,,,0.0,0.0,0.0,,,,18332
90469,1.0,3.0,4.0,-0.5,0.5,3.0,2.0,2.0,1.0,192555
40603,2.0,4.0,6.0,0.0,0.3333333333333333,1.0,2.0,3.0,3.0,72120
29423,,,,0.0,0.0,0.0,,,,108285
116442,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,89961
134563,1.0,2.0,3.0,0.0,0.0,0.5,1.0,2.0,2.0,123707
27863,,,,0.0,0.0,0.0,,,,71583
9900,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,27211
2758,,,,0.0,0.0,0.0,,,,198252
13126,2.0,4.0,7.0,0.0,-0.2,0.0,2.0,5.0,7.0,2001
59468,,,,0.0,0.0,0.0,,,,67060
134762,1.0,2.0,3.0,0.0,0.0,0.5,1.0,2.0,2.0,63818
24086,,,,0.0,0.0,0.0,,,,7360
115998,,,,0.0,0.0,0.0,,,,107253
27410,,,,0.0,0.0,0.0,,,,34161
101438,1.0,2.0,3.0,0.0,0.0,0.5,1.0,2.0,2.0,169970
150359,,,,0.0,0.0,0.0,,,,73226
17674,,,,0.0,0.0,0.0,,,,164281
123455,,,,0.0,0.0,0.0,,,,28047
111198,,,,0.0,0.0,0.0,,,,192773
132856,,,,0.0,0.0,0.0,,,,80782
150523,,,,0.0,0.0,0.0,,,,128792
86484,,,,0.0,0.0,0.0,,,,106675
111579,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,17883
133829,2.0,2.0,2.0,1.0,1.0,1.0,,,,119324
108573,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,126383
75451,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,123753
126441,,,,0.0,0.0,0.0,,,,65233
153439,,,,0.0,0.0,0.0,,,,128677
112070,,,,0.0,0.0,0.0,,,,190601
19886,,,,0.0,0.0,0.0,,,,192936
144314,2.0,4.0,7.0,0.0,-0.3333333333333333,-0.125,2.0,6.0,8.0,110676
16940,2.0,3.0,5.0,1.0,0.0,0.6666666666666667,1.0,3.0,3.0,113732
88594,,,,0.0,0.0,0.0,,,,173509
149968,,,,0.0,0.0,0.0,,,,6575
64215,,,,0.0,0.0,0.0,,,,129766
23868,,,,0.0,0.0,0.0,,,,164372
44710,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,168262
34519,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,153873
39653,,,,0.0,0.0,0.0,,,,170368
8134,,,,0.0,0.0,0.0,,,,14357
56204,,,,0.0,0.0,0.0,,,,120092
49402,,,,0.0,0.0,0.0,,,,48403
44417,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,163182
31862,,,,0.0,0.0,0.0,,,,98921
112873,,,,0.0,0.0,0.0,,,,140385
88699,,,,0.0,0.0,0.0,,,,8941
71837,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,2860
98550,,,,0.0,0.0,0.0,,,,133170
39466,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,115315
43103,1.0,3.0,4.0,-0.5,2.0,1.0,2.0,1.0,,166688
25642,2.0,4.0,6.0,0.0,0.0,0.0,2.0,4.0,6.0,167010
16983,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,195230
57610,,,,0.0,0.0,0.0,,,,160682
2081,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,6613
98879,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,184179
34508,,,,0.0,0.0,0.0,,,,28257
91756,2.0,4.0,5.0,0.0,1.0,4.0,2.0,2.0,1.0,25119
34509,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,37482
60816,,,,0.0,0.0,0.0,,,,110649
69755,,,,0.0,0.0,0.0,,,,26439
150226,,,,0.0,0.0,0.0,,,,147215
149150,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,138651
83643,,,,0.0,0.0,0.0,,,,51460
141908,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,76630
125723,1.0,2.0,3.0,0.0,0.0,-0.25,1.0,2.0,4.0,114974
93760,2.0,4.0,6.0,0.0,0.3333333333333333,1.0,2.0,3.0,3.0,133005
58129,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,172569
8967,,,,0.0,0.0,0.0,,,,189917
4518,,,,0.0,0.0,0.0,,,,118636
107434,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,104105
66398,,,,0.0,0.0,0.0,,,,131217
109113,2.0,4.0,6.0,0.0,0.0,0.0,2.0,4.0,6.0,176726
89555,,,,0.0,0.0,0.0,,,,91443
156892,,,,0.0,0.0,0.0,,,,98000
108952,,,,0.0,0.0,0.0,,,,127176
71440,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,183048
60432,,,,0.0,0.0,0.0,,,,45574
97446,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,35011
111367,1.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,,82820
149668,,,,0.0,0.0,0.0,,,,190009
142701,,,,0.0,0.0,0.0,,,,24668
125392,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,64690
20051,,,,0.0,0.0,0.0,,,,48325
35834,,,,0.0,0.0,0.0,,,,55492
85845,,,,0.0,0.0,0.0,,,,172107
134367,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,8067
138428,,,,0.0,0.0,0.0,,,,29127
136130,,,,0.0,0.0,0.0,,,,89234
17085,,,,0.0,0.0,0.0,,,,176934
96293,2.0,5.0,7.0,-0.3333333333333333,0.25,0.1666666666666667,3.0,4.0,6.0,54468
108986,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,193271
28795,,,,0.0,0.0,0.0,,,,107846
154129,4.0,6.0,8.0,1.0,0.5,0.3333333333333333,2.0,4.0,6.0,66101
122985,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,50394
151885,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,102787
14869,,,,0.0,0.0,0.0,,,,69079
154658,,,,0.0,0.0,0.0,,,,18599
100450,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,71419
105683,,,,0.0,0.0,0.0,,,,55219
100881,,,,0.0,0.0,0.0,,,,43999
4840,,,,0.0,0.0,0.0,,,,21545
157912,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,73205
13646,,,,0.0,0.0,0.0,,,,156904
103143,,,,0.0,0.0,0.0,,,,192439
36476,,,,0.0,0.0,0.0,,,,66242
158612,,,,0.0,0.0,0.0,,,,71041
1227,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,63711
105095,,,,0.0,0.0,0.0,,,,176766
103089,,,,0.0,0.0,0.0,,,,135002
43181,2.0,6.0,8.0,-0.5,0.5,0.3333333333333333,4.0,4.0,6.0,36161
62856,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,42624
59388,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,183589
120677,1.0,2.0,3.0,0.0,0.0,-0.4,1.0,2.0,5.0,181190
81039,,,,0.0,0.0,0.0,,,,196811
158354,,,,0.0,0.0,0.0,,,,150147
82676,,,,0.0,0.0,0.0,,,,32329
98078,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,85049
82739,,,,0.0,0.0,0.0,,,,76070
59629,,,,0.0,0.0,0.0,,,,127515
127396,,,,0.0,0.0,0.0,,,,135645
148157,,,,0.0,0.0,0.0,,,,88852
6861,,,,0.0,0.0,0.0,,,,102908
35538,,,,0.0,0.0,0.0,,,,22298
59734,1.0,2.0,3.0,0.0,0.0,0.5,1.0,2.0,2.0,8807
47603,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,142068
139745,,,,0.0,0.0,0.0,,,,163868
53998,,,,0.0,0.0,0.0,,,,99
23227,2.0,2.0,2.0,1.0,1.0,1.0,,,,34230
147817,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,4058
7709,,,,0.0,0.0,0.0,,,,133091
85364,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,13031
24950,2.0,3.0,4.0,1.0,0.5,0.3333333333333333,1.0,2.0,3.0,162090
94351,,,,0.0,0.0,0.0,,,,82781
51700,,,,0.0,0.0,0.0,,,,154266
97511,2.0,4.0,6.0,0.0,0.0,0.0,2.0,4.0,6.0,44806
74242,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,13368
30784,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,104620
6786,,,,0.0,0.0,0.0,,,,83329
107909,2.0,3.0,4.0,1.0,0.0,-0.2,1.0,3.0,5.0,91477
156246,,,,0.0,0.0,0.0,,,,113167
116,1.0,2.0,4.0,0.0,-0.5,-0.2,1.0,4.0,5.0,167708
57890,2.0,5.0,7.0,-0.3333333333333333,0.25,0.1666666666666667,3.0,4.0,6.0,98774
61778,,,,0.0,0.0,0.0,,,,60097
100370,,,,0.0,0.0,0.0,,,,187920
153345,,,,0.0,0.0,0.0,,,,77267
41782,,,,0.0,0.0,0.0,,,,134202
20420,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,3792
109861,,,,0.0,0.0,0.0,,,,194396
130376,,,,0.0,0.0,0.0,,,,114480
79747,1.0,2.0,3.0,0.0,0.0,-0.25,1.0,2.0,4.0,174721
8894,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,167718
64495,,,,0.0,0.0,0.0,,,,14331
4716,,,,0.0,0.0,0.0,,,,152688
106550,,,,0.0,0.0,0.0,,,,37790
138043,2.0,4.0,6.0,0.0,0.0,0.0,2.0,4.0,6.0,129467
41373,,,,0.0,0.0,0.0,,,,117024
120346,,,,0.0,0.0,0.0,,,,56716
102862,,,,0.0,0.0,0.0,,,,104052
145214,,,,0.0,0.0,0.0,,,,127333
54166,,,,0.0,0.0,0.0,,,,103141
44179,,,,0.0,0.0,0.0,,,,192438
34084,,,,0.0,0.0,0.0,,,,172518
85874,,,,0.0,0.0,0.0,,,,36614
101080,,,,0.0,0.0,0.0,,,,4568
91562,,,,0.0,0.0,0.0,,,,174377
48947,,,,0.0,0.0,0.0,,,,169806
71517,,,,0.0,0.0,0.0,,,,66902
35921,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,51838
5907,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,80407
86432,2.0,4.0,6.0,0.0,0.0,0.0,2.0,4.0,6.0,184837
129971,,,,0.0,0.0,0.0,,,,185079
94234,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,186750
78146,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,158644
68096,1.0,2.0,3.0,0.0,0.0,-0.25,1.0,2.0,4.0,97703
70994,,,,0.0,0.0,0.0,,,,191516
3234,,,,0.0,0.0,0.0,,,,176385
108890,,,,0.0,0.0,0.0,,,,12416
128615,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,88037
1111,1.0,2.0,3.0,0.0,-0.3333333333333333,-0.25,1.0,3.0,4.0,52113
126493,,,,0.0,0.0,0.0,,,,48959
148926,,,,0.0,0.0,0.0,,,,43187
46786,,,,0.0,0.0,0.0,,,,140941
105227,,,,0.0,0.0,0.0,,,,103652
77221,,,,0.0,0.0,0.0,,,,119782
26064,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,50327
133373,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,68162
104252,,,,0.0,0.0,0.0,,,,176330
27769,,,,0.0,0.0,0.0,,,,162639
12373,,,,0.0,0.0,0.0,,,,121698
20183,,,,0.0,0.0,0.0,,,,199887
53479,,,,0.0,0.0,0.0,,,,42760
105057,,,,0.0,0.0,0.0,,,,150659
77977,,,,0.0,0.0,0.0,,,,142999
158279,2.0,5.0,7.0,-0.3333333333333333,0.25,0.1666666666666667,3.0,4.0,6.0,105906
141058,,,,0.0,0.0,0.0,,,,44137
56215,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,101480
133291,,,,0.0,0.0,0.0,,,,188328
159056,,,,0.0,0.0,0.0,,,,17708
78738,,,,0.0,0.0,0.0,,,,65088
98350,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,73399
111898,3.0,4.0,5.0,2.0,1.0,1.5,1.0,2.0,2.0,115798
12895,,,,0.0,0.0,0.0,,,,89344
72005,,,,0.0,0.0,0.0,,,,120472
137831,,,,0.0,0.0,0.0,,,,195067
113372,,,,0.0,0.0,0.0,,,,26823
12074,2.0,5.0,7.0,-0.3333333333333333,0.25,0.1666666666666667,3.0,4.0,6.0,45095
116556,,,,0.0,0.0,0.0,,,,163210
58341,,,,0.0,0.0,0.0,,,,116011
78922,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,201087
19929,,,,0.0,0.0,0.0,,,,57274
36259,1.0,2.0,3.0,0.0,-0.3333333333333333,-0.25,1.0,3.0,4.0,95780
22366,1.0,2.0,3.0,0.0,0.0,-0.4,1.0,2.0,5.0,82335
98620,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,157772
95742,,,,0.0,0.0,0.0,,,,62111
118560,,,,0.0,0.0,0.0,,,,104821
35147,,,,0.0,0.0,0.0,,,,15611
42535,,,,0.0,0.0,0.0,,,,9720
17477,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,177914
124092,,,,0.0,0.0,0.0,,,,171912
108847,,,,0.0,0.0,0.0,,,,152375
43281,2.0,4.0,6.0,0.0,0.0,-0.1428571428571429,2.0,4.0,7.0,49103
23525,,,,0.0,0.0,0.0,,,,39086
60675,,,,0.0,0.0,0.0,,,,170701
122511,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,142509
108768,,,,0.0,0.0,0.0,,,,66567
57348,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,80306
85828,,,,0.0,0.0,0.0,,,,50077
123035,,,,0.0,0.0,0.0,,,,107466
141700,2.0,4.0,6.0,0.0,0.0,0.0,2.0,4.0,6.0,128904
29232,,,,0.0,0.0,0.0,,,,71297
157702,,,,0.0,0.0,0.0,,,,174236
139528,,,,0.0,0.0,0.0,,,,77376
82976,,,,0.0,0.0,0.0,,,,63724
155963,1.0,2.0,3.0,0.0,-0.3333333333333333,-0.25,1.0,3.0,4.0,34704
7978,2.0,4.0,6.0,0.0,0.0,-0.1428571428571429,2.0,4.0,7.0,165801
53932,,,,0.0,0.0,0.0,,,,140172
77298,,,,0.0,0.0,0.0,,,,159182
38687,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,165137
127136,1.0,2.0,3.0,0.0,-0.3333333333333333,-0.25,1.0,3.0,4.0,200591
5047,,,,0.0,0.0,0.0,,,,17132
10812,,,,0.0,0.0,0.0,,,,59571
149726,,,,0.0,0.0,0.0,,,,139752
63954,1.0,3.0,4.0,-0.5,0.5,0.0,2.0,2.0,4.0,61456
126291,1.0,3.0,5.0,-0.5,0.0,0.25,2.0,3.0,4.0,23894
148120,,,,0.0,0.0,0.0,,,,5814
136887,,,,0.0,0.0,-1.0,,,1.0,1370
84989,,,,0.0,0.0,0.0,,,,162548
84266,,,,0.0,0.0,0.0,,,,43131
151674,,,,0.0,0.0,0.0,,,,76228
10319,,,,0.0,0.0,0.0,,,,175607
150579,,,,0.0,0.0,0.0,,,,78717
123765,,,,0.0,0.0,0.0,,,,27390
121544,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,29431
71658,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,197421
75008,,,,0.0,0.0,0.0,,,,181118
56730,,,,0.0,0.0,0.0,,,,104503
12774,,,,0.0,0.0,0.0,,,,62417
159766,,,,0.0,0.0,0.0,,,,200558
66122,,,,0.0,0.0,0.0,,,,69150
48525,,,,0.0,0.0,0.0,,,,123571
13643,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,94382
108097,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,14603
145980,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,101123
7037,,,,0.0,0.0,0.0,,,,98822
114777,1.0,2.0,3.0,0.0,0.0,2.0,1.0,2.0,1.0,73104
147244,,,,0.0,0.0,0.0,,,,13291
38675,,,,0.0,0.0,0.0,,,,37639
129634,,,,0.0,0.0,0.0,,,,171569
122372,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,169489
122685,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,115712
57186,,,,0.0,0.0,-1.0,,,3.0,93987
152253,,,,0.0,0.0,0.0,,,,168554
118825,,,,0.0,0.0,0.0,,,,198236
140647,,,,0.0,0.0,0.0,,,,35451
97909,,,,0.0,0.0,0.0,,,,37353
74074,,,,0.0,0.0,0.0,,,,113842
113852,2.0,4.0,6.0,0.0,0.0,0.0,2.0,4.0,6.0,185524
25898,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,119785
107650,,,,0.0,0.0,0.0,,,,81167
100438,,,,0.0,0.0,0.0,,,,173678
65695,2.0,3.0,4.0,1.0,0.5,0.3333333333333333,1.0,2.0,3.0,105598
118468,,,,0.0,0.0,0.0,,,,156541
32844,2.0,4.0,6.0,0.0,0.0,0.2,2.0,4.0,5.0,89665
133363,,,,0.0,0.0,0.0,,,,158705
148056,,,,0.0,0.0,0.0,,,,42458
46009,,,,0.0,0.0,0.0,,,,181994
6985,,,,0.0,0.0,0.0,,,,35108
142005,,,,0.0,0.0,0.0,,,,93644
90486,,,,0.0,0.0,0.0,,,,120310
100296,1.0,2.0,4.0,0.0,-0.3333333333333333,0.3333333333333333,1.0,3.0,3.0,193774
88671,2.0,3.0,5.0,1.0,0.0,0.6666666666666667,1.0,3.0,3.0,200587
87949,,,,0.0,0.0,0.0,,,,62392
31339,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,109578
119085,,,,0.0,0.0,0.0,,,,190218
129347,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,75647
107899,,,,0.0,0.0,0.0,,,,34063
114041,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,107845
113165,,,,0.0,0.0,0.0,,,,138228
113481,,,,0.0,0.0,0.0,,,,54839
81226,,,,0.0,0.0,0.0,,,,114761
74418,,,,0.0,0.0,0.0,,,,70183
